latitude,longitude,is_land,is_biome,is_country,is_urban
-7.119905294909245,111.5604725471281,True,Tropical & Subtropical Moist Broadleaf Forests,Indonesia,True
-14.94045156452811,143.5541589000059,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
46.9643159314459,91.45170001556728,True,Montane Grasslands & Shrublands,Mongolia,True
41.84265812329956,33.7320402191934,True,Temperate Broadleaf & Mixed Forests,Turkey,True
-32.36562311268825,-66.93578980593111,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Argentina,True
-33.0749917723431,-64.7252775072923,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
46.4669077884451,19.61027161389356,True,Temperate Broadleaf & Mixed Forests,Hungary,True
-8.709749020628824,-69.55795020808074,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-33.91484880968488,-57.762511569757,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Uruguay,True
37.41052792894094,40.84768713349357,True,Temperate Broadleaf & Mixed Forests,Turkey,True
1.215827406976527,34.73411179362103,True,Tropical & Subtropical Moist Broadleaf Forests,Uganda,True
-28.30400068200142,24.5541366152796,True,Deserts & Xeric Shrublands,South Africa,True
12.20986266277137,105.3137641877571,True,Tropical & Subtropical Dry Broadleaf Forests,Cambodia,True
-32.31093667642137,125.1562394626713,True,"Mediterranean Forests, Woodlands & Scrub",Australia,True
50.07412766656213,18.8225930819204,True,Temperate Broadleaf & Mixed Forests,Poland,True
-31.88003045957366,141.791938216418,True,Deserts & Xeric Shrublands,Australia,True
42.297219589617,24.92379085803208,True,Temperate Broadleaf & Mixed Forests,Bulgaria,True
-37.78817006174393,144.2142406438771,True,Temperate Broadleaf & Mixed Forests,Australia,True
-18.10151080032248,135.6636376147324,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
8.872528611649233,11.41777784339812,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nigeria,True
0.6142448904224134,39.23578177903842,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Kenya,True
-47.6670838613972,-67.99612515659021,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
51.21399068953726,34.1192187183625,True,Temperate Broadleaf & Mixed Forests,Ukraine,True
-25.86926098045765,143.3897193135586,True,"Temperate Grasslands, Savannas & Shrublands",Australia,True
65.78097231034039,45.03256738982653,True,Boreal Forests/Taiga,Russian Federation,True
-21.97059912955327,133.4859637989699,True,Deserts & Xeric Shrublands,Australia,True
-0.9080529278841007,-60.5168680692468,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-33.74513013463434,24.63639356689605,True,"Mediterranean Forests, Woodlands & Scrub",South Africa,True
-18.22216564537471,142.8091744216797,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
-11.55804734801942,-51.02835866714529,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-36.49550657532221,-60.79786055747833,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-10.05753479347067,-67.96381212404177,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-38.34482905151659,-68.53479239160133,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-34.69906512816399,150.6869225038963,True,Temperate Broadleaf & Mixed Forests,Australia,True
47.4430215258415,109.7139336608407,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
-0.6317656,114.5728442,True,Tropical & Subtropical Moist Broadleaf Forests,Indonesia,True
61.31526073847985,13.17819543331686,True,Boreal Forests/Taiga,Sweden,True
-24.94086411122146,-51.87221319988299,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-13.32046326833171,-46.5715053907102,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
45.28486938348586,19.13481545480892,True,Temperate Broadleaf & Mixed Forests,Croatia,True
7.008317747589803,-1.13548735601492,True,Tropical & Subtropical Moist Broadleaf Forests,Ghana,True
53.94779354523629,-7.368339320735456,True,Temperate Broadleaf & Mixed Forests,Ireland,True
-31.56551477474678,23.26475000882004,True,Deserts & Xeric Shrublands,South Africa,True
62.26787275556486,71.57408110450928,True,Boreal Forests/Taiga,Russian Federation,True
52.76738239539897,15.70489912632489,True,Temperate Broadleaf & Mixed Forests,Poland,True
-10.13769629313637,-38.29619024534587,True,Deserts & Xeric Shrublands,Brazil,True
19.16703740973859,-90.22266794451431,True,Tropical & Subtropical Moist Broadleaf Forests,Mexico,True
-17.28613568228925,-47.72384442988324,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
45.70617390876957,113.6875534036896,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
74.11044158150301,-57.04101478294642,True,,,True
-28.92102236880561,-56.0991908934472,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
54.1277246435334,50.38180425151062,True,Temperate Broadleaf & Mixed Forests,Russian Federation,True
-33.26757067616727,-66.05035469103291,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Argentina,True
61.48971356815598,152.2130579558122,True,Boreal Forests/Taiga,Russian Federation,True
52.87308703803595,18.63809217419215,True,Temperate Broadleaf & Mixed Forests,Poland,True
-38.93490392060695,-63.62099336374509,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-32.06710472457407,122.4329056974668,True,"Mediterranean Forests, Woodlands & Scrub",Australia,True
-16.71038830315668,-40.89586266705386,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
45.44176052619399,27.09637794140569,True,Temperate Broadleaf & Mixed Forests,Romania,True
-37.27810852212018,-60.85006381798199,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-29.34606998222358,145.8624103436561,True,"Temperate Grasslands, Savannas & Shrublands",Australia,True
6.454779667963582,-74.02551717393999,True,Tropical & Subtropical Moist Broadleaf Forests,Colombia,True
-5.481198587486859,-36.91136417375711,True,Deserts & Xeric Shrublands,Brazil,True
15.67148647575855,80.21530466132546,True,Mangroves,India,True
-27.95519636400872,119.4579991013228,True,Deserts & Xeric Shrublands,Australia,True
-28.78416214286889,-49.9823408134981,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-1.109477491138055,-60.45898496403088,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-5.592944878082931,-45.15258464512348,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-51.01029846337148,-71.1768602034787,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
62.10722963876746,117.6362565563643,True,Boreal Forests/Taiga,Russian Federation,True
51.28653149691419,19.49078377633696,True,Temperate Broadleaf & Mixed Forests,Poland,True
9.17636331292987,0.0188289593370123,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Ghana,True
58.75447370325499,68.94844178903203,True,Boreal Forests/Taiga,Russian Federation,True
-22.77372311845919,29.35571294905196,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",South Africa,True
-9.939063734872136,-57.13010689916126,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
46.17534471890626,100.7293925711094,True,Deserts & Xeric Shrublands,Mongolia,True
12.73521980970118,104.9939208254518,True,Tropical & Subtropical Moist Broadleaf Forests,Cambodia,True
52.49800048628735,43.17354650613942,True,Temperate Broadleaf & Mixed Forests,Russian Federation,True
53.84231103739958,20.14755769944897,True,Temperate Broadleaf & Mixed Forests,Poland,True
-31.99212348237651,145.9754652379449,True,"Temperate Grasslands, Savannas & Shrublands",Australia,True
61.29312378162685,48.96903981454742,True,Boreal Forests/Taiga,Russian Federation,True
47.52462720821041,118.9518713772025,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
11.16299267186056,105.9523423863123,True,Tropical & Subtropical Moist Broadleaf Forests,Cambodia,True
-28.02818617046273,118.5398960647079,True,Deserts & Xeric Shrublands,Australia,True
46.13844488053991,113.3814387556653,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
48.64588869585457,89.97346669292297,True,Temperate Conifer Forests,Mongolia,True
-13.43818890618754,-43.16446299171988,True,Tropical & Subtropical Dry Broadleaf Forests,Brazil,True
37.35560141258692,35.55759169561753,True,"Mediterranean Forests, Woodlands & Scrub",Turkey,True
0.3901928428428933,36.29981722520318,True,Tropical & Subtropical Moist Broadleaf Forests,Kenya,True
-2.9665875522295,-47.64174818157034,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-8.15907875748471,-63.79235908447988,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-23.44224825347264,22.55637297403079,True,Deserts & Xeric Shrublands,Botswana,True
-22.56785417593414,144.4529412200288,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
40.1149740706897,27.90380882636249,True,"Mediterranean Forests, Woodlands & Scrub",Turkey,True
-8.14145155741913,-70.7659572895827,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
63.36035031503384,46.536198058214,True,Boreal Forests/Taiga,Russian Federation,True
8.551204198116306,7.716167786944538,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nigeria,True
55.50467763185716,157.633891670723,True,Tundra,Russian Federation,True
-27.34715847989889,148.8961121936944,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
-32.42322058946932,148.9527302318806,True,Temperate Broadleaf & Mixed Forests,Australia,True
62.57224852523245,12.57365344907356,True,Tundra,Sweden,True
14.29576585382551,-16.03697871567909,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Senegal,True
-6.770644238411125,-51.03334082459813,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-24.97912462232312,-60.18096350400946,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Argentina,True
26.31261702075583,-104.5467449216766,True,Deserts & Xeric Shrublands,Mexico,True
-20.16702312032026,25.4031021576491,True,Flooded Grasslands & Savannas,Botswana,True
37.76745675958623,39.42902000293326,True,"Mediterranean Forests, Woodlands & Scrub",Turkey,True
53.27553355774274,108.8362107027012,True,Boreal Forests/Taiga,Russian Federation,True
49.35264405850535,30.56698599795783,True,Temperate Broadleaf & Mixed Forests,Ukraine,True
1.729011993040627,-50.87874193820154,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
0.0458337639196468,37.21106104283434,True,Tropical & Subtropical Moist Broadleaf Forests,Kenya,True
-50.56253829484134,-69.32965153185069,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-33.35791058923125,142.5727707210452,True,"Mediterranean Forests, Woodlands & Scrub",Australia,True
-21.79353670515589,-54.63441742900398,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-16.19484471208019,-48.07396357114556,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
56.12451276842405,22.52135349989478,True,Temperate Broadleaf & Mixed Forests,Lithuania,True
-19.62316986771317,-50.09245238188246,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
14.35852801099374,76.19815623250814,True,Deserts & Xeric Shrublands,India,True
36.88587342718983,-3.020766480865754,True,"Mediterranean Forests, Woodlands & Scrub",Spain,True
57.72272312520676,66.23323954083003,True,Boreal Forests/Taiga,Russian Federation,True
48.42054516973998,22.28905407174674,True,Temperate Broadleaf & Mixed Forests,Ukraine,True
15.8416414100081,-91.99234812912714,True,Tropical & Subtropical Dry Broadleaf Forests,Mexico,True
8.175055936611656,8.594919222699955,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nigeria,True
-29.91522429826329,-56.66136478307393,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
62.15404846095355,75.19270501062515,True,Boreal Forests/Taiga,Russian Federation,True
-28.24485951596693,148.7574898291053,True,"Temperate Grasslands, Savannas & Shrublands",Australia,True
-19.87077414590859,136.2875021380509,True,Deserts & Xeric Shrublands,Australia,True
-20.8415216959816,-53.19772560948265,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-12.49329645727032,-51.76957931353422,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
26.96578599342731,-106.6727785001483,True,Tropical & Subtropical Coniferous Forests,Mexico,True
51.24246793293264,42.67285777263001,True,"Temperate Grasslands, Savannas & Shrublands",Russian Federation,True
41.39422395509257,25.40197731341325,True,Temperate Broadleaf & Mixed Forests,Bulgaria,True
10.47338720178917,-74.75131869455724,True,Tropical & Subtropical Dry Broadleaf Forests,Colombia,True
-54.33855232931013,-66.70946549712141,True,Temperate Broadleaf & Mixed Forests,Argentina,True
-34.17740252442648,-66.96243538114197,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
56.6940439811231,21.26261360723503,True,Temperate Broadleaf & Mixed Forests,Latvia,True
43.31875720933713,143.3826911329188,True,Temperate Conifer Forests,Japan,True
-31.44640996214943,-64.12760932807326,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
21.04336298546657,-101.3427060439803,True,Tropical & Subtropical Coniferous Forests,Mexico,True
-21.48183238115781,146.748874966657,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
-29.3206186116134,-63.81934913080526,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Argentina,True
-7.563978178984799,-49.70098287485323,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
42.88260040289826,140.7783045971098,True,Temperate Conifer Forests,Japan,True
-10.56618865905103,-63.62900751253668,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
7.379457028208887,7.622734386033033,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nigeria,True
37.79301954231578,14.29836987629693,True,"Mediterranean Forests, Woodlands & Scrub",Italy,True
-23.85353072930429,-63.28517101637625,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Argentina,True
48.55965223643362,102.1184548351134,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
-28.03707441089013,28.21447162782037,True,Montane Grasslands & Shrublands,South Africa,True
-3.1201026,-60.02657809999999,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
15.49457981653389,103.5717052347731,True,Tropical & Subtropical Dry Broadleaf Forests,Thailand,True
45.80861041513248,11.67696438392015,True,Temperate Broadleaf & Mixed Forests,Italy,True
42.91345211152024,132.807035842281,True,Temperate Broadleaf & Mixed Forests,Russian Federation,True
-5.318964202218578,-41.58097757472881,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
40.68550642051072,21.81782166685115,True,"Mediterranean Forests, Woodlands & Scrub",Greece,True
47.92644330272444,22.06537696894104,True,Temperate Broadleaf & Mixed Forests,Hungary,True
-17.225789141251,-62.55544152183968,True,Tropical & Subtropical Dry Broadleaf Forests,Bolivia,True
19.74466973783008,-89.1597303496563,True,Tropical & Subtropical Dry Broadleaf Forests,Mexico,True
56.72669892840507,9.577344033394246,True,Temperate Broadleaf & Mixed Forests,Denmark,True
-19.11565074655884,-47.69467850204402,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
67.00750782596467,56.92086728143749,True,Tundra,Russian Federation,True
-22.13746884561598,-56.64544974056092,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-28.71205743398576,25.79856712426882,True,Montane Grasslands & Shrublands,South Africa,True
19.05084184422301,83.63782907010908,True,Tropical & Subtropical Moist Broadleaf Forests,India,True
54.03679229552542,122.3477466030283,True,Temperate Conifer Forests,Russian Federation,True
-27.0486255366375,-50.64093914226821,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-31.228298712549,138.405098451809,True,Deserts & Xeric Shrublands,Australia,True
-38.21955945835762,-64.0705296812621,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
41.65990560535355,75.01379833125849,True,"Temperate Grasslands, Savannas & Shrublands",Kyrgyzstan,True
-35.16724995063994,-66.57061974339027,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
49.77551293860181,17.18817128208723,True,Temperate Broadleaf & Mixed Forests,Czech Republic,True
57.3088386322924,-5.414668908451501,True,Temperate Broadleaf & Mixed Forests,U.K. of Great Britain and Northern Ireland,True
-19.85212581651279,142.8409260452324,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
-20.10737137068459,-53.81223518996436,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-18.50365451685475,133.8747551314003,True,Deserts & Xeric Shrublands,Australia,True
56.96388666719836,35.01654664998372,True,Temperate Broadleaf & Mixed Forests,Russian Federation,True
51.16969407079701,17.07387449443722,True,Temperate Broadleaf & Mixed Forests,Poland,True
6.263413130173874,81.06950479568252,True,Tropical & Subtropical Dry Broadleaf Forests,Sri Lanka,True
-32.37850856229989,148.9661708440998,True,Temperate Broadleaf & Mixed Forests,Australia,True
-30.9637447228887,19.37841715833332,True,Deserts & Xeric Shrublands,South Africa,True
-23.69941373860053,139.6418301871471,True,Deserts & Xeric Shrublands,Australia,True
37.50918915557197,38.22114226107406,True,"Mediterranean Forests, Woodlands & Scrub",Turkey,True
-36.82531411062637,-60.36699088388172,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-5.906991769481379,-44.07113565466745,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
13.08066040871596,5.266562402657745,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nigeria,True
40.78426829402954,22.47121317367077,True,Temperate Broadleaf & Mixed Forests,Greece,True
54.32064575418087,44.38127492198207,True,Temperate Broadleaf & Mixed Forests,Russian Federation,True
-7.000584028017917,112.128723687644,True,Tropical & Subtropical Moist Broadleaf Forests,Indonesia,True
-15.91979708219554,-51.40767362501742,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
40.64434599232592,34.90338246179179,True,Temperate Conifer Forests,Turkey,True
-31.8545931808756,-56.50527293543892,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Uruguay,True
50.776777245211,99.52815454458296,True,Temperate Conifer Forests,Mongolia,True
-15.26601144477119,-40.59923739581037,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
43.36302882425709,132.2458525411251,True,Temperate Broadleaf & Mixed Forests,Russian Federation,True
-29.43033312836537,-56.68831675083486,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-28.52178692035649,117.8058407867221,True,Deserts & Xeric Shrublands,Australia,True
46.58814743979457,106.5450657272123,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
-17.41773950912854,-47.2839155563833,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-7.81199074922147,-63.18604324911906,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
48.24550799525337,17.92272062003336,True,Temperate Broadleaf & Mixed Forests,Slovakia,True
-2.758481145095891,-43.32910970600941,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
62.47676786160204,149.7320447903963,True,Boreal Forests/Taiga,Russian Federation,True
-30.88056079659748,20.43974921627352,True,Deserts & Xeric Shrublands,South Africa,True
-4.172032370059556,-46.13264179577852,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
55.09909558103456,68.18815220282018,True,"Temperate Grasslands, Savannas & Shrublands",Russian Federation,True
-30.4510825707538,145.3468592013437,True,"Temperate Grasslands, Savannas & Shrublands",Australia,True
-14.54216774282782,-56.23251664797655,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
23.32311412675032,77.26877586927235,True,Tropical & Subtropical Dry Broadleaf Forests,India,True
-33.27518732801333,-64.84741086756644,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-12.81410423805815,-49.89632032816332,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-23.61478293582148,147.619922048207,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
-30.92465724900702,-69.42423582861528,True,Montane Grasslands & Shrublands,Argentina,True
-30.85345956008658,21.85213066106218,True,Deserts & Xeric Shrublands,South Africa,True
-23.70268780829409,-46.24043778663998,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
0.7811748551576267,36.01642378245298,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Kenya,True
20.93513979154361,-104.5718187913207,True,Tropical & Subtropical Dry Broadleaf Forests,Mexico,True
-18.07682829851343,-51.03766712887149,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
20.17765378185963,-102.2439545810747,True,Tropical & Subtropical Dry Broadleaf Forests,Mexico,True
24.68014885563726,-103.2541843914841,True,Deserts & Xeric Shrublands,Mexico,True
-22.90912470198559,22.11392645866459,True,Deserts & Xeric Shrublands,Botswana,True
38.44341279031713,27.31904002018341,True,"Mediterranean Forests, Woodlands & Scrub",Turkey,True
9.227082799349969,5.635448922876783,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nigeria,True
-2.113850988300076,37.32733291466573,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Kenya,True
-27.79883739158193,-50.86263301113096,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-12.24833638768151,-56.41941138225062,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
16.49810203764745,-14.54946392868253,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Senegal,True
-8.142069812492027,-70.28875117835219,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
46.03472551695461,17.68366970911626,True,Temperate Broadleaf & Mixed Forests,Hungary,True
-30.31559911394525,135.2932344638838,True,Deserts & Xeric Shrublands,Australia,True
28.39256783384609,-106.9916032816905,True,Tropical & Subtropical Coniferous Forests,Mexico,True
-6.105986520534297,-41.78471038447161,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-17.8110555,-63.1785372,True,Tropical & Subtropical Dry Broadleaf Forests,Bolivia,True
-5.300176121862322,-41.16164096707998,True,Deserts & Xeric Shrublands,Brazil,True
12.63335299754628,8.42431636807849,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nigeria,True
-22.09334503730032,133.4247502274964,True,Deserts & Xeric Shrublands,Australia,True
62.39332598247851,30.74040346116324,True,Boreal Forests/Taiga,Finland,True
50.92458679080011,23.99697079720552,True,Temperate Broadleaf & Mixed Forests,Poland,True
-31.90783691665882,-56.70952229155588,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Uruguay,True
47.39232463389433,17.01878440099606,True,Temperate Broadleaf & Mixed Forests,Hungary,True
23.02779668513633,77.50686386388355,True,Tropical & Subtropical Dry Broadleaf Forests,India,True
-15.62515157928788,-58.79423215116225,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-21.98729063806076,142.6988011855933,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
18.51915517886779,98.77238509496144,True,Tropical & Subtropical Dry Broadleaf Forests,Thailand,True
14.42955384847919,-3.324885622757511,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Mali,True
-26.46503194005966,119.3953350654108,True,Deserts & Xeric Shrublands,Australia,True
-7.567148834447409,-72.99188004472393,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
-40.12884332721438,-66.02546208689044,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
-17.74375048512851,123.5836311652668,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
-51.90749256691161,-71.40447059003968,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
62.58983503169382,26.33311250534121,True,Boreal Forests/Taiga,Finland,True
-5.263186283633388,-36.66204745734321,True,Deserts & Xeric Shrublands,Brazil,True
18.03604965887544,-89.0676066454818,True,Tropical & Subtropical Moist Broadleaf Forests,Mexico,True
-7.216017385394792,-39.1204454791207,True,Deserts & Xeric Shrublands,Brazil,True
-16.31195380319956,-46.51299497787008,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-33.99864711612036,-60.21801208234227,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
39.12547661427168,42.1876647416204,True,"Temperate Grasslands, Savannas & Shrublands",Turkey,True
46.85142858822476,112.3312244197522,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
0.2778604042647957,34.69879359445161,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Kenya,True
-33.74259563942228,-54.85108639881856,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Uruguay,True
59.66119590664446,18.34235109447208,True,Temperate Broadleaf & Mixed Forests,Sweden,True
-28.22750409205295,121.0851271743291,True,Deserts & Xeric Shrublands,Australia,True
31.31574437088065,-108.7560051995879,True,Tropical & Subtropical Coniferous Forests,Mexico,True
-15.99759325980563,142.4981176524239,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
27.81136921301619,-104.7948858488182,True,Deserts & Xeric Shrublands,Mexico,True
-15.95085807994336,128.4208271076206,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australia,True
-18.88741976650989,-50.16093597474968,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Brazil,True
-41.71866501964351,-66.31220356567856,True,"Temperate Grasslands, Savannas & Shrublands",Argentina,True
49.45565326399132,99.98248294739356,True,"Temperate Grasslands, Savannas & Shrublands",Mongolia,True
-7.686815156936513,-72.97707071103535,True,Tropical & Subtropical Moist Broadleaf Forests,Brazil,True
48.38266651102734,30.35424375356344,True,Temperate Broadleaf & Mixed Forests,Ukraine,True
50.36664778304064,34.34844627499056,True,Temperate Broadleaf & Mixed Forests,Ukraine,True
-31.86778376632235,-57.16849630015037,True,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Uruguay,True
